annotation_id,tank_id,session_id,behaviour,start_time,end_time,duration_seconds,annotator,annotation_source,confidence_or_notes
581,B-1,,Clustering,2026-06-11 12:19:00,2026-06-11 12:29:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,REGROUPÉS ENSEMBLE NAGE STATIQUE ET REGULIERE
582,B-1,,Agitation,2026-06-11 12:19:00,2026-06-11 12:29:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,12:20 1 POISSON SE SÉPARE DU GROUPE ET Y REVIENS
583,B-1,,Normal,2026-06-11 12:19:00,2026-06-11 12:29:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,1 POISSON SÉPARÉ DU GROUPE NAGE STATIQUE ET REGULIERE
584,B-1,,Agitation,2026-06-11 12:19:00,2026-06-11 12:29:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,12:22 1 POISSON NAGE DANS LE BASSIN  NAGE REGULIERE
585,B-2,,Agitation,2026-06-11 12:19:00,2026-06-11 12:29:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,12:22 POISSON EN FUITE ONT EU PEUR DE MOI
586,B-2,,Clustering,2026-06-11 12:19:00,2026-06-11 12:29:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,REGROUPÉS ENSEMBLE NAGE STATIQUE ET REGULIERE
587,B-2,,Normal,2026-06-11 12:19:00,2026-06-11 12:29:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,2 OU 3 POISSON SÉPARÉS DU GROUPE NAGE STATIQUE ET REGULIERE
588,B-2,,Agitation,2026-06-11 12:19:00,2026-06-11 12:29:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,12:24 2 POISSONS SE DÉPLACENT PLUS ACTIVEMENT ET SE REPLACENT OU ILS ETAIENT
589,B-2,,Agitation,2026-06-11 12:19:00,2026-06-11 12:29:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,12:26 2 POISSONS  NAGE PLUS ACTIVEMENT ET REVIENNENT DANS LE GROUPE
590,B-3,,Agitation,2026-06-11 12:19:00,2026-06-11 12:29:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,12:27 1 POISSON EN FUITE A EU PEUR DE MOI À MON APPROCHE
591,B-3,,Normal,2026-06-11 12:19:00,2026-06-11 12:29:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,RÉPARTIS DANS LE BASSIN NAGE STATIQUE ET REGULIER
592,B-3,,Agitation,2026-06-11 12:19:00,2026-06-11 12:29:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,12:29 1 POISSON NAGE PLUS ACTIVEMENT DANS LE BASSIN ET RETOURNÉ À L'ENDROIT OU IL ÉTAIT
593,B-4,,Clustering,2026-06-11 12:19:00,2026-06-11 12:29:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,REGROUPÉS ENSEMBLE AU NIVEAU DE LA POMPE  ÀCOURANT NAGE STATIQUE ET REGULIERE
594,B-4,,Normal,2026-06-11 12:19:00,2026-06-11 12:29:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,2 POISSONS SÉPARÉS DU GROUPE SÉPARÉS L'UN DE L'AUTRE NAGE STATIQUE E TREGULIERE
595,B-4,,Other,2026-06-11 12:19:00,2026-06-11 12:29:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,1 POISSON LÉTHARGIQUE
596,B-1,,Clustering,2026-06-11 13:41:00,2026-06-11 13:51:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,REGROUPÉS ENSEMBLE NAGE STATIQUE ET REGULIERE
597,B-2,,Agitation,2026-06-11 13:41:00,2026-06-11 13:51:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,12:42 POISSONS ONT EU PEUR DE MOI  FUITE ET SE SONT REPLAÉS
598,B-2,,Clustering,2026-06-11 13:41:00,2026-06-11 13:51:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,REGROUPÉS ENSEMBLE NAGE STATIQUE ET REGULIERE
599,B-2,,Normal,2026-06-11 13:41:00,2026-06-11 13:51:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,2 POISSONS  SÉPARÉS DU GROUPE SÉPARÉS DE L'UN DE L'AUTRE NAGE STATIQUE ET REGULIERE
600,B-3,,Clustering,2026-06-11 13:41:00,2026-06-11 13:51:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,REGROUPÉS ENSEMBLE NAGE STATIQUE ET REGULIERE
601,B-3,,Normal,2026-06-11 13:41:00,2026-06-11 13:51:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,"3 POISSONS SÉPARÉS DU GROUPE, NAGE STATIQUE ET REGULIERE"
602,B-3,,Agitation,2026-06-11 13:41:00,2026-06-11 13:51:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,"12:48 1 POISSON NAGE DANS LE BASSIN, NAGE REGULIERE PUIS ET  RETOURNÉ  AU GROUPE"
603,B-3,,Agitation,2026-06-11 13:41:00,2026-06-11 13:51:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,13:49 PLUSIEURS POISSONS NAGENT DANS LE BASSIN NAGE REGULIERE
604,B-4,,Clustering,2026-06-11 13:41:00,2026-06-11 13:51:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,REGROUPÉS ENSEMBLE AU NIVEAU DE LA POMPE À COURANT  NAGE STATIQUE ET REGULIERE
605,B-4,,Normal,2026-06-11 13:41:00,2026-06-11 13:51:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,2 POISSONS SÉPARÉS DU GROUPE NAGE STATIQUE ET REGULIERE
606,B-4,,Other,2026-06-11 13:41:00,2026-06-11 13:51:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,POISSON LÉTHARGIQUE
607,B-1,,Clustering,2026-06-11 13:58:00,2026-06-11 14:08:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,REGROUPÉS ENSEMBLE NAGE STATIQUE ET REGULIERE
608,B-2,,Agitation,2026-06-11 13:58:00,2026-06-11 14:08:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,13:58 2 POISSONS SE TOURNENT AUTOUR
609,B-2,,Clustering,2026-06-11 13:58:00,2026-06-11 14:08:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,REGROUPÉS ENSEMBLE  NAGE STATIQUE ET REGULIERE
610,B-2,,Normal,2026-06-11 13:58:00,2026-06-11 14:08:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,1 POISSON SÉPARÉ DU GROUPE NAGE STATIQUE ET REGULIERE
611,B-3,,Normal,2026-06-11 13:58:00,2026-06-11 14:08:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,REPARTIS DANS LE BASSIN SONT SEUL OU EN GROUPE
612,B-3,,Agitation,2026-06-11 13:58:00,2026-06-11 14:08:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,"14:01 POISSON S DIRIGE VERS L'AUTRE, L'AUTRE S'EN VA"
613,B-3,,Agitation,2026-06-11 13:58:00,2026-06-11 14:08:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,14:02 1 POISSON NAGE DANS  LE BASSIN ACTIVEMENT
614,B-3,,Agitation,2026-06-11 13:58:00,2026-06-11 14:08:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,14:03 CERTAIN POISSON SE DÉPLACE DANS LE BASSIN ET REDEVIENNENT STATIQUE  POUR SE  DÉPLACE DE NOUVEAU
615,B-4,,Clustering,2026-06-11 13:58:00,2026-06-11 14:08:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,REGROUPÉS ENSEMBLE AU NIVEAU DE LA POMPE À COURANT NAGE STATIQUE ET REGULIERE
616,B-4,,Normal,2026-06-11 13:58:00,2026-06-11 14:08:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,3 POISSONS SÉPARÉS DU GROUPE  SÉPARÉ LES UNS DES AUTRES NAGE STATIQUE ET REGULIERE
617,B-4,,Agitation,2026-06-11 13:58:00,2026-06-11 14:08:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,14:06 2 POISSONS NAGENT PLUS ACTIVEMENT ET SE SEPARENT
618,B-4,,Other,2026-06-11 13:58:00,2026-06-11 14:08:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,1 POISSON LÉTHARGIQUE
619,B-4,,Agitation,2026-06-11 13:58:00,2026-06-11 14:08:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,14:08 CERTAIN POISSON SE DÉPLACE ET REVIENT DANS  LE GROUPE NAGE ACTIVE
620,B-1,,Normal,2026-06-21 09:20:00,2026-06-21 09:30:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,nan
621,B-1,,Clustering,2026-06-21 09:20:00,2026-06-21 09:30:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,POISSONS CALLER MAIS PRÊT À ALIMENTATION
622,B-2,,Normal,2026-06-21 09:20:00,2026-06-21 09:30:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,NORMAL EN GROUPE DANS LE FOND
623,B-3,,Normal,2026-06-21 09:20:00,2026-06-21 09:30:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,NORMAL EN GROUPE DANS LE FOND
624,B-4,,Normal,2026-06-21 09:20:00,2026-06-21 09:30:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,POISSON CALME
625,B-1,,Agitation,2026-06-21 09:35:00,2026-06-21 09:45:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,2 POISSONS SEULEMENT SE SONT ALIMENTÉ
626,B-2,,Agitation,2026-06-21 09:35:00,2026-06-21 09:45:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,POISSONS EXCITÉ ILS CHERCHENT LA NOURRITURE DANS LE BAS DU BASSIN
627,B-3,,Agitation,2026-06-21 09:35:00,2026-06-21 09:45:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,POISSON EXCITÉ SE BATTENT ENTRE EUX POUR LA NOURRITURE
628,B-4,,Agitation,2026-06-21 09:35:00,2026-06-21 09:45:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,POISSONS EXCITÉ BONNE ALIMENTATION
629,B-1,,Normal,2026-06-21 10:59:00,2026-06-21 11:09:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,COMPRTEMENT NORMAL
630,B-1,,Clustering,2026-06-21 10:59:00,2026-06-21 11:09:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,REGROUPEMENT 
631,B-2,,Normal,2026-06-21 10:59:00,2026-06-21 11:09:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,NORMAL 
632,B-2,,Clustering,2026-06-21 10:59:00,2026-06-21 11:09:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,NORMAL 
633,B-3,,Normal,2026-06-21 10:59:00,2026-06-21 11:09:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,NORMAL
634,B-3,,Clustering,2026-06-21 10:59:00,2026-06-21 11:09:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,nan
635,B-4,,Normal,2026-06-21 10:59:00,2026-06-21 11:09:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,NORMAL
636,B-4,,Clustering,2026-06-21 10:59:00,2026-06-21 11:09:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,SENSIBLE MOUVEMENT
637,B-1,,Agitation,2026-06-21 11:04:00,2026-06-21 11:14:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,ALIMENTATION MAIS DOUCEMENT
638,B-2,,Agitation,2026-06-21 11:04:00,2026-06-21 11:14:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,AGITATION TOMBÉ DE LA MOULLÉ
639,B-3,,Agitation,2026-06-21 11:04:00,2026-06-21 11:14:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,AGITATION ET ALIMENTATION DE TOUT LE BASSIN
640,B-1,,Normal,2026-06-21 12:38:00,2026-06-21 12:48:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,NORMAL
641,B-2,,Normal,2026-06-21 12:38:00,2026-06-21 12:48:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,NORMAL REGROUPÉ
642,B-3,,Normal,2026-06-21 12:38:00,2026-06-21 12:48:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,NORMAL
643,B-4,,Normal,2026-06-21 12:38:00,2026-06-21 12:48:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,NORMAL
644,B-1,,Agitation,2026-06-21 12:53:00,2026-06-21 13:03:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,CLAME MAIS MANGE BIEN
645,B-2,,Agitation,2026-06-21 12:53:00,2026-06-21 13:03:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,EXCITÉ MANGE TOUT
646,B-3,,Agitation,2026-06-21 12:53:00,2026-06-21 13:03:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,MANGE TRÈS BIEN  EXCITÉ
647,B-4,,Agitation,2026-06-21 12:53:00,2026-06-21 13:03:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,MANGE TRÈS BIEN EXCITÉ
648,B-1,,Normal,2026-06-21 14:17:00,2026-06-21 14:27:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,NORMAL COLLÉ ENTRE EUX
649,B-2,,Normal,2026-06-21 14:17:00,2026-06-21 14:27:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,NORMAL
650,B-3,,Normal,2026-06-21 14:17:00,2026-06-21 14:27:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,NORMAL
651,B-4 ,,Normal,2026-06-21 14:17:00,2026-06-21 14:27:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,NORMAL
652,B-1,,Agitation,2026-06-21 14:32:00,2026-06-21 14:42:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,MANGE BIEN PAS DE MOUVEMENT 
653,B-1,,Normal,2026-06-21 14:32:00,2026-06-21 14:42:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,POISSONS AU FOND DU BASSIN CALME
654,B-2,,Agitation,2026-06-21 14:32:00,2026-06-21 14:42:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,MANGE BIEN PEU DE NOURRITURE EST TOMBÉ
655,B-3,,Agitation,2026-06-21 14:32:00,2026-06-21 14:42:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,EXCITÉ MANGE TRÈS BIEN 
656,B-4,,Agitation,2026-06-21 14:32:00,2026-06-21 14:42:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,MANGE TRÈS BIEN EXCITÉ PEU DE NOURRITURE
